Line,X,Y,Ch1,Ch2,Ch3,Ch4
Livs0125p_03,287627.08,2476407.38,-4.92,-2.83,-1.28,-0.81
Livs0125p_03,287627.15,2476407.29,-4.91,-2.74,-0.97,-0.43
Livs0125p_03,287627.22,2476407.2,-5.19,-2.55,-0.9,-0.25
Livs0125p_03,287627.29,2476407.1,-4.9,-2.36,-0.89,-0.14
Livs0125p_03,287627.35,2476407.01,-4.9,-2.38,-0.69,0.06
Livs0125p_03,287627.42,2476406.91,-5.09,-2.38,-0.79,-0.04
Livs0125p_03,287627.49,2476406.82,-5.09,-2.47,-1.09,-0.33
Livs0125p_03,287627.56,2476406.72,-4.61,-2.09,-0.78,-0.32
Livs0125p_03,287627.63,2476406.63,-4.52,-2.17,-0.69,-0.23
Livs0125p_03,287627.7,2476406.53,-4.72,-2.47,-0.88,-0.22
Livs0125p_03,287627.77,2476406.43,-4.71,-2.84,-1.08,-0.22
Livs0125p_03,287627.83,2476406.33,-4.71,-2.92,-1.26,-0.6
Livs0125p_03,287627.9,2476406.22,-4.98,-3.32,-1.36,-0.69
Livs0125p_03,287627.97,2476406.11,-5.08,-3.22,-1.46,-0.7
Livs0125p_03,287628.03,2476406,-5.09,-3.23,-1.28,-0.7
Livs0125p_03,287628.1,2476405.89,-5.18,-3.3,-1.18,-0.43
Livs0125p_03,287628.16,2476405.78,-5.29,-3.22,-1.08,-0.05
Livs0125p_03,287628.23,2476405.67,-5,-2.74,-0.79,0.41
Livs0125p_03,287628.29,2476405.56,-5.18,-2.64,-0.98,0.43
Livs0125p_03,287628.36,2476405.45,-5.01,-2.74,-1.09,0.33
Livs0125p_03,287628.42,2476405.33,-4.52,-2.73,-0.99,0.24
Livs0125p_03,287628.47,2476405.21,-4.52,-2.65,-1.07,-0.15
Livs0125p_03,287628.53,2476405.1,-4.54,-2.56,-0.99,-0.32
Livs0125p_03,287628.59,2476404.98,-4.34,-2.55,-0.8,-0.33
Livs0125p_03,287628.65,2476404.86,-4.25,-2.26,-0.7,-0.23
Livs0125p_03,287628.7,2476404.74,-4.16,-2.37,-0.51,-0.13
Livs0125p_03,287628.76,2476404.63,-4.35,-2.38,-0.7,-0.33
Livs0125p_03,287628.82,2476404.51,-4.35,-2.26,-0.8,-0.53
Livs0125p_03,287628.88,2476404.39,-4.44,-2.26,-0.8,-0.72
Livs0125p_03,287628.94,2476404.26,-5.01,-2.55,-0.98,-0.9
Livs0125p_03,287628.99,2476404.13,-5.11,-2.93,-1.07,-0.9
Livs0125p_03,287629.05,2476404,-4.81,-2.84,-1.08,-0.8
Livs0125p_03,287629.11,2476403.87,-4.35,-2.56,-0.88,-0.71
Livs0125p_03,287629.17,2476403.73,-3.6,-1.88,-0.41,-0.41
Livs0125p_03,287629.23,2476403.6,-3.23,-1.52,-0.23,0.22
Livs0125p_03,287629.29,2476403.47,-3.31,-1.24,-0.31,0.33
Livs0125p_03,287629.35,2476403.34,-3.69,-1.42,-0.32,0.14
Livs0125p_03,287629.4,2476403.21,-3.77,-1.43,-0.31,-0.05
Livs0125p_03,287629.46,2476403.08,-3.96,-1.72,-0.6,-0.24
Livs0125p_03,287629.52,2476402.95,-3.97,-1.79,-0.6,-0.25
Livs0125p_03,287629.57,2476402.82,-3.86,-1.62,-0.51,-0.14
Livs0125p_03,287629.63,2476402.7,-3.67,-1.72,-0.61,-0.05
Livs0125p_03,287629.69,2476402.57,-4.15,-2.18,-0.88,-0.42
Livs0125p_03,287629.74,2476402.44,-4.24,-2.74,-1.27,-0.69
Livs0125p_03,287629.8,2476402.31,-3.95,-2.84,-1.26,-0.69
Livs0125p_03,287629.86,2476402.19,-2.91,-2.57,-1.17,-0.5
Livs0125p_03,287629.91,2476402.06,-2.45,-2.27,-0.8,-0.43
Livs0125p_03,287629.97,2476401.94,-2.16,-1.9,-0.6,-0.32
Livs0125p_03,287630.03,2476401.82,-2.54,-1.9,-0.71,-0.34
Livs0125p_03,287630.1,2476401.7,-2.79,-2,-0.9,-0.41
Livs0125p_03,287630.16,2476401.58,-3.65,-2.56,-1.16,-0.62
Livs0125p_03,287630.22,2476401.46,-4.12,-2.58,-1.28,-0.6
Livs0125p_03,287630.28,2476401.34,-3.92,-2.39,-0.88,-0.13
Livs0125p_03,287630.34,2476401.23,-3.92,-2.1,-0.52,0.25
Livs0125p_03,287630.4,2476401.11,-3.44,-1.91,-0.22,0.8
Livs0125p_03,287630.47,2476400.99,-3.26,-1.62,-0.04,1.01
Livs0125p_03,287630.53,2476400.87,-3.15,-1.64,0.14,1.1
Livs0125p_03,287630.6,2476400.76,-3.42,-1.62,0.34,1.27
Livs0125p_03,287630.67,2476400.64,-3.99,-1.92,0.34,1.27
Livs0125p_03,287630.74,2476400.53,-4.36,-2.01,0.15,1.19
Livs0125p_03,287630.81,2476400.41,-4.46,-2.4,-0.23,0.81
Livs0125p_03,287630.88,2476400.29,-3.97,-2.11,-0.33,0.35
Livs0125p_03,287630.95,2476400.18,-2.76,-1.08,0.13,0.44
Livs0125p_03,287631.02,2476400.06,0.44,1.17,0.81,0.81
Livs0125p_03,287631.09,2476399.95,4.2,3.91,2.76,1.57
Livs0125p_03,287631.17,2476399.83,12.19,9.45,4.94,2.61
Livs0125p_03,287631.24,2476399.73,20.92,15.83,10.02,5.5
Livs0125p_03,287631.32,2476399.62,33.05,24.49,15.19,8.42
Livs0125p_03,287631.4,2476399.52,55.14,39.8,21.58,11.71
Livs0125p_03,287631.48,2476399.41,72.22,51.82,31.34,16.96
Livs0125p_03,287631.55,2476399.31,93.01,66.01,37.35,19.79
Livs0125p_03,287631.63,2476399.2,98.93,69.21,40.92,21.21
Livs0125p_03,287631.71,2476399.1,95.25,65.73,38.85,19.78
Livs0125p_03,287631.79,2476398.99,75.89,51.84,33.78,16.97
Livs0125p_03,287631.86,2476398.89,58.52,39.89,24.87,12.27
Livs0125p_03,287631.95,2476398.8,36.72,25.23,19.11,9.56
Livs0125p_03,287632.03,2476398.71,25.53,17.91,12.83,6.37
Livs0125p_03,287632.11,2476398.62,17.83,12.73,9.91,4.95
Livs0125p_03,287632.19,2476398.53,11.07,8.59,7.93,4.09
Livs0125p_03,287632.27,2476398.45,7.86,6.54,6.06,3.16
Livs0125p_03,287632.35,2476398.36,4.37,4.28,4.75,2.79
Livs0125p_03,287632.43,2476398.27,2.69,3.05,3.33,2.03
Livs0125p_03,287632.51,2476398.18,1.08,1.95,2.4,1.55
Livs0125p_03,287632.6,2476398.09,-0.79,0.34,1.55,1.08
Livs0125p_03,287632.69,2476398.01,-2.11,-0.59,0.52,0.63
Livs0125p_03,287632.78,2476397.93,-2.67,-1.15,0.24,0.35
Livs0125p_03,287632.87,2476397.85,-3.33,-1.81,-0.23,-0.14
Livs0125p_03,287632.96,2476397.78,-3.8,-2.21,-0.51,-0.13
Livs0125p_03,287633.05,2476397.7,-3.99,-2.29,-0.42,0.07
Livs0125p_03,287633.15,2476397.62,-4.56,-2.56,-0.51,-0.04
Livs0125p_03,287633.24,2476397.54,-4.85,-2.58,-0.71,-0.13
Livs0125p_03,287633.33,2476397.46,-5.23,-2.76,-0.98,-0.13
Livs0125p_03,287633.42,2476397.38,-5.6,-3.13,-1.37,-0.41
Livs0125p_03,287633.53,2476397.32,-6.56,-3.89,-2.02,-0.9
Livs0125p_03,287633.64,2476397.26,-6.75,-3.88,-2.2,-1.07
Livs0125p_03,287633.74,2476397.2,-6.27,-3.52,-1.83,-1.07
Livs0125p_03,287633.85,2476397.14,-5.61,-3.03,-1.55,-0.97
Livs0125p_03,287633.96,2476397.08,-5.51,-2.94,-1.45,-1.18
Livs0125p_03,287634.07,2476397.02,-6.18,-3.32,-1.45,-1.18
Livs0125p_03,287634.18,2476396.97,-6.65,-3.51,-1.44,-0.7
Livs0125p_03,287634.29,2476396.91,-6.85,-3.6,-1.35,-0.43
Livs0125p_03,287634.4,2476396.85,-6.94,-3.79,-1.45,-0.04
Livs0125p_03,287634.51,2476396.8,-6.64,-3.79,-1.37,-0.04
Livs0125p_03,287634.62,2476396.76,-6.07,-3.51,-1.44,-0.04
Livs0125p_03,287634.74,2476396.72,-6,-3.61,-1.26,-0.23
Livs0125p_03,287634.85,2476396.68,-6.18,-3.8,-1.45,-0.42
Livs0125p_03,287634.97,2476396.64,-6.17,-3.89,-1.65,-0.6
Livs0125p_03,287635.08,2476396.6,-5.97,-3.7,-1.82,-0.69
Livs0125p_03,287635.2,2476396.56,-5.8,-3.6,-1.64,-0.42
Livs0125p_03,287635.31,2476396.52,-5.51,-3.12,-1.27,-0.14
Livs0125p_03,287635.42,2476396.48,-5.6,-2.95,-1.36,-0.23
Livs0125p_03,287635.54,2476396.45,-5.97,-3.04,-1.37,-0.23
Livs0125p_03,287635.66,2476396.43,-6.06,-3.14,-1.18,-0.04
Livs0125p_03,287635.78,2476396.41,-5.87,-3.03,-0.99,-0.03
Livs0125p_03,287635.9,2476396.39,-5.87,-3.15,-1.17,-0.04
Livs0125p_03,287636.02,2476396.37,-5.78,-3.04,-1.36,-0.04
Livs0125p_03,287636.14,2476396.35,-5.59,-2.77,-1.28,-0.22
Livs0125p_03,287636.26,2476396.34,-5.41,-2.67,-1.17,-0.6
Livs0125p_03,287636.38,2476396.32,-5.38,-2.57,-1.17,-0.59
Livs0125p_03,287636.5,2476396.3,-5.28,-2.75,-1.07,-0.69
Livs0125p_03,287636.62,2476396.29,-5.29,-2.87,-1.09,-0.69
Livs0125p_03,287636.74,2476396.29,-4.82,-2.86,-1.17,-0.78
Livs0125p_03,287636.86,2476396.3,-4.54,-2.77,-1.28,-0.97
Livs0125p_03,287636.98,2476396.3,-4.06,-2.3,-1.09,-0.87
Livs0125p_03,287637.11,2476396.31,-4.16,-2.3,-0.7,-0.32
Livs0125p_03,287637.23,2476396.32,-4.53,-2.29,-0.7,-0.13
Livs0125p_03,287637.35,2476396.33,-4.52,-2.38,-0.7,-0.11
Livs0125p_03,287637.47,2476396.33,-4.34,-2.2,-0.7,-0.32
Livs0125p_03,287637.6,2476396.34,-3.95,-1.75,-0.61,-0.3
Livs0125p_03,287637.72,2476396.35,-3.48,-1.47,-0.32,-0.41
Livs0125p_03,287637.83,2476396.38,-3.19,-1.36,-0.06,-0.31
Livs0125p_03,287637.95,2476396.4,-2.92,-1.28,0.05,-0.13
Livs0125p_03,287638.07,2476396.43,-2.92,-1.35,0.14,0.25
Livs0125p_03,287638.18,2476396.46,-3.3,-1.64,-0.14,0.24
Livs0125p_03,287638.3,2476396.49,-4.05,-2.2,-0.42,0.15
Livs0125p_03,287638.41,2476396.51,-4.41,-2.4,-0.61,-0.02
Livs0125p_03,287638.53,2476396.54,-5.18,-2.97,-1.08,-0.31
Livs0125p_03,287638.65,2476396.57,-5.55,-3.44,-1.44,-0.5
Livs0125p_03,287638.76,2476396.6,-5.83,-3.7,-1.63,-0.59
Livs0125p_03,287638.88,2476396.65,-5.65,-3.33,-1.27,-0.89
Livs0125p_03,287638.99,2476396.71,-5.46,-2.96,-1.08,-0.69
Livs0125p_03,287639.1,2476396.76,-4.99,-2.78,-1.07,-0.68
Livs0125p_03,287639.21,2476396.82,-4.34,-2.3,-0.61,-0.5
Livs0125p_03,287639.33,2476396.87,-3.59,-1.92,-0.34,-0.22
Livs0125p_03,287639.44,2476396.93,-2.47,-1.08,0.15,0.05
Livs0125p_03,287639.55,2476396.99,-1.9,-0.51,0.42,0.25
Livs0125p_03,287639.66,2476397.04,-0.59,-0.22,0.42,0.34
Livs0125p_03,287639.78,2476397.1,0.34,-0.31,0.52,0.44
Livs0125p_03,287639.88,2476397.17,0.26,-0.52,0.52,0.61
Livs0125p_03,287639.99,2476397.25,-1.16,-1.18,0.23,0.81
Livs0125p_03,287640.1,2476397.32,-2.2,-1.54,-0.14,0.73
Livs0125p_03,287640.2,2476397.4,-3.51,-2.39,-0.33,0.52
Livs0125p_03,287640.31,2476397.48,-4.18,-2.47,-0.7,0.05
Livs0125p_03,287640.41,2476397.55,-4.66,-2.48,-1.08,-0.04
Livs0125p_03,287640.52,2476397.63,-5.21,-2.67,-1.16,-0.32
Livs0125p_03,287640.63,2476397.71,-5.41,-2.85,-1.26,-0.31
Livs0125p_03,287640.73,2476397.78,-5.33,-2.94,-1.27,-0.32
Livs0125p_03,287640.83,2476397.87,-5.42,-3.04,-1.26,-0.32
Livs0125p_03,287640.93,2476397.97,-5.33,-3.14,-1.17,-0.33
Livs0125p_03,287641.02,2476398.06,-5.43,-2.93,-0.99,-0.41
Livs0125p_03,287641.11,2476398.16,-5.44,-2.85,-0.88,-0.42
Livs0125p_03,287641.21,2476398.25,-5.06,-2.48,-0.97,-0.7
Livs0125p_03,287641.31,2476398.35,-4.77,-2.19,-0.62,-0.5
Livs0125p_03,287641.4,2476398.44,-4.88,-2.2,-0.61,-0.31
Livs0125p_03,287641.49,2476398.54,-4.69,-2.28,-0.61,-0.33
Livs0125p_03,287641.59,2476398.63,-4.21,-2.27,-0.69,-0.14
Livs0125p_03,287641.68,2476398.74,-4.03,-2.39,-0.7,-0.04
Livs0125p_03,287641.76,2476398.84,-4.13,-2.18,-0.42,0.05
Livs0125p_03,287641.84,2476398.95,-4.5,-2.18,-0.51,-0.14
Livs0125p_03,287641.92,2476399.06,-4.97,-2.2,-0.62,-0.5
Livs0125p_03,287642.01,2476399.17,-5.44,-2.75,-1.09,-0.5
Livs0125p_03,287642.09,2476399.27,-6.2,-3.51,-1.27,-0.33
Livs0125p_03,287642.17,2476399.38,-6.56,-3.88,-1.65,-0.32
Livs0125p_03,287642.25,2476399.49,-6.28,-3.88,-1.45,-0.51
Livs0125p_03,287642.33,2476399.6,-5.92,-3.79,-1.55,-0.62
Livs0125p_03,287642.41,2476399.71,-6,-3.79,-1.55,-0.79
Livs0125p_03,287642.47,2476399.83,-5.92,-3.7,-1.27,-0.8
Livs0125p_03,287642.53,2476399.95,-6.27,-3.99,-1.44,-0.62
Livs0125p_03,287642.6,2476400.07,-6.37,-3.98,-1.65,-0.5
Livs0125p_03,287642.66,2476400.19,-6.37,-3.98,-1.64,-0.51
Livs0125p_03,287642.72,2476400.31,-6.28,-3.68,-1.44,-0.31
Livs0125p_03,287642.79,2476400.43,-6,-3.41,-1.08,-0.22
Livs0125p_03,287642.85,2476400.55,-5.43,-2.94,-0.89,-0.61
Livs0125p_03,287642.91,2476400.67,-5.24,-2.75,-0.89,-0.8
Livs0125p_03,287642.97,2476400.79,-5.15,-2.76,-0.98,-0.79
Livs0125p_03,287643.02,2476400.91,-5.31,-2.66,-1.09,-0.89
Livs0125p_03,287643.06,2476401.03,-5.99,-2.85,-1.28,-0.78
Livs0125p_03,287643.1,2476401.15,-6.36,-3.24,-1.74,-1.08
Livs0125p_03,287643.15,2476401.27,-6.91,-3.61,-2.11,-1.45
Livs0125p_03,287643.19,2476401.39,-6.82,-3.89,-2.02,-1.16
Livs0125p_03,287643.24,2476401.51,-6.72,-3.9,-1.82,-0.98
Livs0125p_03,287643.28,2476401.63,-6.53,-3.99,-1.83,-0.78
Livs0125p_03,287643.32,2476401.75,-6.06,-3.7,-1.56,-0.68
Livs0125p_03,287643.36,2476401.87,-5.38,-3.14,-1.16,-0.69
Livs0125p_03,287643.39,2476401.99,-5.01,-2.85,-1.18,-0.88
Livs0125p_03,287643.42,2476402.11,-5.3,-3.14,-1.55,-1.07
Livs0125p_03,287643.44,2476402.23,-5.57,-3.69,-1.82,-1.08
Livs0125p_03,287643.46,2476402.36,-5.95,-3.89,-2.31,-1.15
Livs0125p_03,287643.49,2476402.48,-6.42,-4,-2.5,-1.16
Livs0125p_03,287643.51,2476402.6,-6.89,-3.89,-2.39,-1.07
Livs0125p_03,287643.53,2476402.72,-7.07,-3.79,-2.3,-0.89
Livs0125p_03,287643.56,2476402.84,-6.89,-3.52,-2.03,-0.7
Livs0125p_03,287643.58,2476402.96,-6.42,-3.04,-1.64,-0.32
Livs0125p_03,287643.59,2476403.08,-6.23,-3.06,-1.46,-0.22
Livs0125p_03,287643.59,2476403.2,-5.95,-2.96,-1.36,-0.32
Livs0125p_03,287643.59,2476403.32,-5.76,-2.95,-1.17,-0.32
Livs0125p_03,287643.59,2476403.44,-5.67,-3.05,-1.35,-0.41
Livs0125p_03,287643.59,2476403.56,-5.37,-3.05,-1.16,-0.4
Livs0125p_03,287643.59,2476403.68,-5.19,-2.94,-1.17,-0.5
Livs0125p_03,287643.59,2476403.8,-5.1,-2.77,-1.18,-0.61
Livs0125p_03,287643.59,2476403.92,-5.39,-2.78,-1.09,-0.7
Livs0125p_03,287643.59,2476404.04,-5.58,-2.86,-1.07,-0.69
Livs0125p_03,287643.58,2476404.17,-5.86,-2.96,-1.16,-0.6
Livs0125p_03,287643.57,2476404.29,-5.78,-2.87,-1.16,-0.6
Livs0125p_03,287643.55,2476404.41,-5.95,-3.06,-1.27,-0.49
Livs0125p_03,287643.53,2476404.53,-6.24,-3.04,-1.46,-0.61
Livs0125p_03,287643.52,2476404.66,-5.97,-2.86,-1.36,-0.52
Livs0125p_03,287643.5,2476404.78,-5.78,-2.76,-1.16,-0.32
Livs0125p_03,287643.49,2476404.9,-5.68,-2.58,-1.18,-0.22
Livs0125p_03,287643.47,2476405.03,-5.78,-2.84,-1.28,-0.32
Livs0125p_03,287643.45,2476405.15,-5.69,-3.14,-1.46,-0.51
Livs0125p_03,287643.43,2476405.27,-5.68,-3.32,-1.46,-0.51
Livs0125p_03,287643.39,2476405.38,-5.99,-3.69,-1.45,-0.6
Livs0125p_03,287643.35,2476405.49,-6.07,-3.8,-1.37,-0.52
Livs0125p_03,287643.31,2476405.61,-5.99,-3.6,-1.37,-0.51
Livs0125p_03,287643.27,2476405.72,-5.98,-3.7,-1.63,-0.61
Livs0125p_03,287643.24,2476405.83,-6.17,-3.52,-1.74,-0.7
Livs0125p_03,287643.2,2476405.95,-6.28,-3.61,-1.64,-0.52
Livs0125p_03,287643.16,2476406.06,-6.35,-3.71,-1.64,-0.79
Livs0125p_03,287643.12,2476406.17,-6.63,-3.79,-1.83,-0.89
Livs0125p_03,287643.08,2476406.28,-6.83,-3.97,-1.92,-0.98
Livs0125p_03,287643.02,2476406.38,-6.83,-3.97,-1.92,-0.98
Livs0125p_03,287642.96,2476406.47,-6.65,-3.97,-1.74,-0.79
Livs0125p_03,287642.9,2476406.57,-6.08,-3.79,-1.45,-0.59
Livs0125p_03,287642.84,2476406.67,-6.09,-3.61,-1.36,-0.42
Livs0125p_03,287642.79,2476406.76,-6.28,-3.69,-1.55,-0.6
Livs0125p_03,287642.73,2476406.86,-6.44,-3.42,-1.54,-0.51
Livs0125p_03,287642.67,2476406.95,-6.55,-3.79,-1.45,-0.61
Livs0125p_03,287642.61,2476407.05,-6.64,-3.8,-1.56,-0.6
Livs0125p_03,287642.55,2476407.14,-6.73,-3.79,-1.45,-0.52
Livs0125p_03,287642.48,2476407.22,-6.62,-3.7,-1.45,-0.52
Livs0125p_03,287642.4,2476407.31,-6.43,-3.61,-1.45,-0.6
Livs0125p_03,287642.33,2476407.39,-6.26,-3.51,-1.45,-0.61
Livs0125p_03,287642.26,2476407.47,-6.07,-3.42,-1.27,-0.61
Livs0125p_03,287642.19,2476407.55,-6.05,-3.5,-1.27,-0.7
Livs0125p_03,287642.12,2476407.63,-5.86,-3.23,-1.09,-0.6
Livs0125p_03,287642.04,2476407.71,-5.77,-3.23,-1.07,-0.51
Livs0125p_03,287641.97,2476407.79,-5.97,-3.13,-0.98,-0.32
Livs0125p_03,287641.9,2476407.87,-6.06,-3.23,-1.09,-0.21
Livs0125p_03,287641.82,2476407.94,-6.24,-3.32,-1.27,-0.33
Livs0125p_03,287641.73,2476408,-6.04,-3.42,-1.16,-0.14
Livs0125p_03,287641.65,2476408.06,-6.23,-3.71,-1.36,-0.03
Livs0125p_03,287641.57,2476408.13,-6.32,-3.7,-1.27,0.05
Livs0125p_03,287641.49,2476408.19,-6.33,-3.7,-1.36,-0.12
Livs0125p_03,287641.41,2476408.25,-6.23,-3.61,-1.46,-0.22
Livs0125p_03,287641.33,2476408.32,-6.32,-3.62,-1.65,-0.6
Livs0125p_03,287641.24,2476408.38,-6.51,-3.81,-1.74,-0.68
Livs0125p_03,287641.16,2476408.44,-6.42,-3.42,-1.73,-0.68
Livs0125p_03,287641.06,2476408.5,-6.6,-3.61,-1.65,-0.41
Livs0125p_03,287640.96,2476408.55,-6.69,-3.51,-1.55,-0.22
Livs0125p_03,287640.86,2476408.61,-6.69,-3.72,-1.75,-0.5
Livs0125p_03,287640.76,2476408.66,-6.7,-3.98,-2.02,-0.69
Livs0125p_03,287640.66,2476408.71,-6.78,-4.26,-2.3,-0.78
Livs0125p_03,287640.56,2476408.77,-6.8,-4.27,-2.2,-0.88
Livs0125p_03,287640.46,2476408.82,-6.68,-4.18,-2.1,-0.68
Livs0125p_03,287640.36,2476408.88,-6.8,-4.26,-2.29,-1.16
Livs0125p_03,287640.26,2476408.93,-7.35,-4.37,-2.5,-1.36
Livs0125p_03,287640.16,2476408.98,-7.54,-4.36,-2.58,-1.45
Livs0125p_03,287640.05,2476409.02,-7.34,-4.45,-2.58,-1.36
Livs0125p_03,287639.94,2476409.07,-7.35,-4.54,-2.77,-1.36
Livs0125p_03,287639.84,2476409.12,-6.9,-4.36,-2.49,-1.44
Livs0125p_03,287639.73,2476409.16,-6.61,-4.07,-2.21,-1.26
Livs0125p_03,287639.62,2476409.21,-6.42,-3.99,-2.11,-1.36
Livs0125p_03,287639.51,2476409.26,-6.33,-3.99,-1.92,-1.27
Livs0125p_03,287639.4,2476409.3,-6.24,-3.71,-2.11,-1.17
Livs0125p_03,287639.3,2476409.35,-5.97,-3.22,-1.84,-0.98
Livs0125p_03,287639.19,2476409.39,-5.96,-3.43,-1.82,-0.68
Livs0125p_03,287639.07,2476409.43,-5.58,-3.23,-1.63,-0.31
Livs0125p_03,287638.96,2476409.47,-5.4,-3.24,-1.36,-0.05
Livs0125p_03,287638.84,2476409.51,-5.41,-3.41,-1.37,-0.12
Livs0125p_03,287638.73,2476409.55,-6.26,-3.9,-1.64,-0.51
Livs0125p_03,287638.61,2476409.59,-6.53,-4.18,-1.74,-0.59
Livs0125p_03,287638.5,2476409.64,-7.02,-4.08,-1.64,-0.61
Livs0125p_03,287638.38,2476409.68,-7.1,-3.89,-1.55,-0.42
Livs0125p_03,287638.27,2476409.72,-6.75,-3.61,-1.18,-0.41
Livs0125p_03,287638.15,2476409.75,-6.36,-3.52,-1.07,-0.31
Livs0125p_03,287638.03,2476409.79,-6.27,-3.59,-1.26,-0.41
Livs0125p_03,287637.91,2476409.83,-6.2,-3.5,-1.27,-0.62
Livs0125p_03,287637.79,2476409.86,-6.29,-3.59,-1.46,-0.79
Livs0125p_03,287637.67,2476409.9,-6.49,-3.61,-1.55,-0.61
Livs0125p_03,287637.55,2476409.93,-6.48,-3.51,-1.45,-0.34
Livs0125p_03,287637.42,2476409.97,-6.48,-3.59,-1.63,-0.61
Livs0125p_03,287637.3,2476410.01,-6.39,-3.88,-1.83,-0.8
Livs0125p_03,287637.18,2476410.04,-6.57,-3.97,-1.91,-0.99
Livs0125p_03,287637.06,2476410.07,-6.68,-4.06,-1.82,-0.99
Livs0125p_03,287636.95,2476410.1,-6.12,-3.89,-1.63,-0.79
Livs0125p_03,287636.83,2476410.12,-6.03,-3.77,-1.44,-0.7
Livs0125p_03,287636.71,2476410.15,-5.56,-3.13,-1.17,-0.33
Livs0125p_03,287636.59,2476410.17,-5.84,-3.12,-1.09,-0.33
Livs0125p_03,287636.48,2476410.2,-5.94,-3.22,-1.17,-0.52
Livs0125p_03,287636.36,2476410.22,-6.61,-3.5,-1.35,-0.62
Livs0125p_03,287636.24,2476410.25,-7.07,-3.69,-1.45,-0.52
Livs0125p_03,287636.13,2476410.27,-7.44,-3.96,-1.64,-0.71
Livs0125p_03,287636.01,2476410.3,-7.26,-4.07,-1.75,-0.71
Livs0125p_03,287635.89,2476410.32,-6.98,-3.67,-1.64,-0.6
Livs0125p_03,287635.77,2476410.34,-6.32,-3.5,-1.45,-0.62
Livs0125p_03,287635.65,2476410.36,-6.13,-3.21,-1.46,-0.61
Livs0125p_03,287635.54,2476410.39,-5.85,-3.3,-1.36,-0.62
Livs0125p_03,287635.42,2476410.41,-5.57,-3.3,-1.16,-0.6
Livs0125p_03,287635.3,2476410.43,-5.47,-3.01,-1.08,-0.7
Livs0125p_03,287635.18,2476410.45,-5.1,-2.65,-1.07,-0.72
Livs0125p_03,287635.06,2476410.47,-4.91,-2.65,-1.17,-0.51
Livs0125p_03,287634.94,2476410.49,-4.82,-2.65,-1.27,-0.41
Livs0125p_03,287634.83,2476410.51,-4.91,-2.74,-1.27,-0.42
Livs0125p_03,287634.71,2476410.53,-4.91,-3.02,-1.18,-0.53
Livs0125p_03,287634.59,2476410.55,-4.9,-3.13,-1.17,-0.51
Livs0125p_03,287634.47,2476410.56,-4.92,-3.12,-1.17,-0.52
Livs0125p_03,287634.35,2476410.58,-4.83,-2.84,-1.08,-0.43
Livs0125p_03,287634.23,2476410.6,-5.11,-3.02,-1.07,-0.52
Livs0125p_03,287634.11,2476410.62,-5.66,-3.58,-1.26,-0.62
Livs0125p_03,287634,2476410.63,-5.87,-3.67,-1.45,-0.61
Livs0125p_03,287633.88,2476410.65,-6.04,-4.05,-1.35,-0.43
Livs0125p_03,287633.76,2476410.67,-6.23,-4.52,-1.45,-0.23
Livs0125p_03,287633.64,2476410.68,-6.22,-4.34,-1.55,-0.33
Livs0125p_03,287633.52,2476410.7,-6.34,-4.14,-1.55,-0.24
Livs0125p_03,287633.41,2476410.71,-6.14,-3.59,-1.36,-0.14
Livs0125p_03,287633.29,2476410.73,-6.05,-3.4,-1.25,-0.05
Livs0125p_03,287633.17,2476410.74,-5.85,-3.11,-1.17,0.04
Livs0125p_03,287633.05,2476410.76,-5.67,-3.12,-1.25,-0.04
Livs0125p_03,287632.93,2476410.77,-5.49,-3.13,-1.18,-0.24
Livs0125p_03,287632.82,2476410.79,-5.58,-3.4,-1.45,-0.42
Livs0125p_03,287632.7,2476410.8,-5.68,-3.31,-1.26,-0.52
Livs0125p_03,287632.57,2476410.82,-5.58,-3.5,-1.36,-0.51
Livs0125p_03,287632.45,2476410.83,-5.21,-3.39,-1.64,-0.62
Livs0125p_03,287632.33,2476410.84,-5.03,-3.11,-1.63,-0.63
Livs0125p_03,287632.2,2476410.86,-4.46,-2.82,-1.35,-0.71
Livs0125p_03,287632.08,2476410.87,-4.48,-2.84,-1.55,-0.72
Livs0125p_03,287631.96,2476410.88,-4.46,-2.83,-1.46,-0.62
Livs0125p_03,287631.83,2476410.9,-4.56,-2.72,-1.08,-0.15
Livs0125p_03,287631.71,2476410.91,-4.56,-2.74,-1.07,-0.05
Livs0125p_03,287631.59,2476410.92,-4.76,-2.64,-0.98,-0.14
Livs0125p_03,287631.48,2476410.93,-5.05,-2.73,-1.18,-0.43
Livs0125p_03,287631.36,2476410.94,-5.44,-2.73,-1.37,-0.63
Livs0125p_03,287631.25,2476410.96,-5.81,-2.92,-1.36,-0.71
Livs0125p_03,287631.14,2476410.97,-5.63,-2.81,-1.26,-0.63
Livs0125p_03,287631.02,2476410.98,-5.43,-2.73,-1.17,-0.62
Livs0125p_03,287630.91,2476410.99,-5.62,-2.82,-1.26,-0.43
Livs0125p_03,287630.79,2476411,-5.74,-2.91,-1.18,-0.44
Livs0125p_03,287630.68,2476411.01,-5.72,-3.1,-1.26,-0.33
Livs0125p_03,287630.56,2476411.02,-5.64,-3.19,-1.26,-0.35
Livs0125p_03,287630.44,2476411.03,-6.01,-3.58,-1.45,-0.81
Livs0125p_03,287630.32,2476411.04,-6.2,-3.57,-2.11,-1.28
Livs0125p_03,287630.2,2476411.05,-5.92,-3.29,-2.03,-1.1
